gene,annot,Sample_ID,norm_expression,log2FoldChange,Date_Sampled,Location,Genotype,Replicate
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_1089,39.973201197457165,0.14943580545562246,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_1090,23.626394425535647,0.14943580545562246,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_1091,0,0.14943580545562246,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_1092,46.9812615016985,0.14943580545562246,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_1099,36.84661756506352,0.14943580545562246,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_2263,0,0.14943580545562246,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_2265,0,0.14943580545562246,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_2266,0,0.14943580545562246,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_2267,11.620900891406468,0.14943580545562246,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_2268,24.152660260540884,0.14943580545562246,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_2382,5.47864015524248,0.14943580545562246,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_000027,positive regulation of mitotic metaphase/anaphase transition,Acer_2384,0,0.14943580545562246,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_000151,Tektin family,Acer_1089,29.979900898092872,1.0825620515567906,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_000151,Tektin family,Acer_1090,343.5952789313613,1.0825620515567906,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_000151,Tektin family,Acer_1091,113.38111198374152,1.0825620515567906,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_000151,Tektin family,Acer_1092,212.31916255575283,1.0825620515567906,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_000151,Tektin family,Acer_1099,225.88578594234593,1.0825620515567906,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_000151,Tektin family,Acer_2263,87.69685464346998,1.0825620515567906,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_000151,Tektin family,Acer_2265,26.89171091245801,1.0825620515567906,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_000151,Tektin family,Acer_2266,90.39904677274164,1.0825620515567906,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_000151,Tektin family,Acer_2267,92.96720713125174,1.0825620515567906,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_000151,Tektin family,Acer_2268,54.74602992389267,1.0825620515567906,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_000151,Tektin family,Acer_2382,14.609707080646613,1.0825620515567906,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_000151,Tektin family,Acer_2384,42.673917017728506,1.0825620515567906,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_000227,endopeptidase inhibitor activity,Acer_1089,6.149723261147256,4.373569367210968,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_000227,endopeptidase inhibitor activity,Acer_1090,25.651513947724418,4.373569367210968,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_000227,endopeptidase inhibitor activity,Acer_1091,10.442997156397245,4.373569367210968,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_000227,endopeptidase inhibitor activity,Acer_1092,50.59520469413685,4.373569367210968,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_000227,endopeptidase inhibitor activity,Acer_1099,81.70336938340172,4.373569367210968,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_000227,endopeptidase inhibitor activity,Acer_2263,1.846249571441473,4.373569367210968,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_000227,endopeptidase inhibitor activity,Acer_2265,0,4.373569367210968,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_000227,endopeptidase inhibitor activity,Acer_2266,0,4.373569367210968,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_000227,endopeptidase inhibitor activity,Acer_2267,0,4.373569367210968,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_000227,endopeptidase inhibitor activity,Acer_2268,0,4.373569367210968,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_000227,endopeptidase inhibitor activity,Acer_2382,0,4.373569367210968,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_000227,endopeptidase inhibitor activity,Acer_2384,9.847827004091194,4.373569367210968,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_000518,heteroduplex DNA loop binding,Acer_1089,0,0.0957074097593403,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_000518,heteroduplex DNA loop binding,Acer_1090,18.226075699698928,0.0957074097593403,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_000518,heteroduplex DNA loop binding,Acer_1091,1.4918567366281779,0.0957074097593403,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_000518,heteroduplex DNA loop binding,Acer_1092,22.587144952739663,0.0957074097593403,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_000518,heteroduplex DNA loop binding,Acer_1099,40.05067126637339,0.0957074097593403,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_000518,heteroduplex DNA loop binding,Acer_2263,7.384998285765892,0.0957074097593403,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_000518,heteroduplex DNA loop binding,Acer_2265,0,0.0957074097593403,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
