"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.000726542296093334 6 30 "GO:0000175;GO:0016896;GO:0004532" "exoribonuclease activity, producing 5'-phosphomonoesters" 1
0 0.125042726436643 6 339 "GO:0000976;GO:0044212;GO:1990837;GO:0001067;GO:0000977;GO:0001012" "regulatory region nucleic acid binding" 1
0 0.373968371652647 3 405 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 1
0 0.31092055115337 2 309 "GO:0003682" "chromatin binding" 1
0 0.233462864430922 5 403 "GO:0003690;GO:0043565" "sequence-specific DNA binding" 1
0 0.493343801583061 2 541 "GO:0003723" "RNA binding" 1
0 0.0430513387276991 4 153 "GO:0004175" "endopeptidase activity" 1
0 0.00414682003286723 2 116 "GO:0004518" "nuclease activity" 1
0 0.000160997927949276 2 69 "GO:0004540" "ribonuclease activity" 1
0 0.0919516301196938 2 284 "GO:0004672" "protein kinase activity" 1
0 0.0886327931879543 3 196 "GO:0004674" "protein serine/threonine kinase activity" 1
0 0.306263488993266 2 243 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 1
0 0.00197458122828057 3 197 "GO:0004888" "transmembrane signaling receptor activity" 1
0 5.87923439193765e-05 4 110 "GO:0004930" "G protein-coupled receptor activity" 1
0 0.316494015815186 2 567 "GO:0005102" "signaling receptor binding" 1
0 0.186582560319677 1 529 "GO:0005215;GO:0022857" "transporter activity" 1
0 0.00136908211972416 2 163 "GO:0005216;GO:0015267;GO:0022803;GO:0005261" "channel activity" 1
0 0.237382589263961 2 161 "GO:0005509" "calcium ion binding" 1
0 0.0621791790233092 2 259 "GO:0005524;GO:0032559;GO:0030554" "adenyl nucleotide binding" 1
0 0.479667851814838 2 238 "GO:0008047" "enzyme activator activity" 1
0 0.186901042059163 2 379 "GO:0008134" "transcription factor binding" 1
0 0.268769179368434 2 338 "GO:0008144" "drug binding" 1
0 0.221740968991832 3 257 "GO:0008270" "zinc ion binding" 1
0 0.330498878087402 2 297 "GO:0008289" "lipid binding" 1
0 0.00952887825824385 2 54 "GO:0008408;GO:0004527;GO:0016796" "exonuclease activity" 1
0 0.0642433133402006 3 376 "GO:0015075;GO:0015318" "ion transmembrane transporter activity" 1
0 0.119861676924923 4 384 "GO:0016301;GO:0016773" "kinase activity" 1
0 0.0182785532159896 2 399 "GO:0016491" "oxidoreductase activity" 1
0 0.000532941225371553 3 75 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 1
0 0.236839355793519 2 139 "GO:0016757;GO:0016758" "transferase activity, transferring glycosyl groups" 1
0 0.189411008289179 3 476 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 1
0 0.0106426511205677 3 392 "GO:0016788" "hydrolase activity, acting on ester bonds" 1
0 0.349894464944065 5 177 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 1
0 0.131803525940373 2 100 "GO:0016829" "lyase activity" 1
0 0.0752988376610293 2 97 "GO:0016853" "isomerase activity" 1
0 0.820564802489783 7 294 "GO:0016887;GO:0042623" "ATPase activity" 1
0 0.233767550213955 6 468 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 1
0 0.492329967448557 3 418 "GO:0019900;GO:0019901" "kinase binding" 1
0 0.0771869498670834 3 108 "GO:0019902;GO:0019903" "phosphatase binding" 1
0 0.00793602500097214 2 415 "GO:0019904" "protein domain specific binding" 1
0 0.289971092398561 3 168 "GO:0022804" "active transmembrane transporter activity" 1
0 0.048823615455941 3 282 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 1
0 0.750218145978974 2 408 "GO:0030234" "enzyme regulator activity" 1
0 0.0473108196344166 2 221 "GO:0031625;GO:0044389" "ubiquitin-like protein ligase binding" 1
0 0.0268772198265181 2 372 "GO:0035639;GO:0032555;GO:0017076;GO:0032553" "purine nucleotide binding" 1
0 0.00396014928897387 2 279 "GO:0038023;GO:0060089" "molecular transducer activity" 1
0 0.157789294425453 2 116 "GO:0042393" "histone binding" 1
0 0.013575948454379 2 546 "GO:0042803" "protein homodimerization activity" 1
0 0.459419933046802 2 577 "GO:0044877" "protein-containing complex binding" 1
0 0.00998336083638019 2 192 "GO:0046873" "metal ion transmembrane transporter activity" 1
0 0.0325556641796396 2 376 "GO:0046914" "transition metal ion binding" 1
0 0.171394813624433 4 248 "GO:0046982" "protein heterodimerization activity" 1
0 0.0397188851579149 2 78 "GO:0052689" "carboxylic ester hydrolase activity" 1
0 0.135027161713699 2 146 "GO:0061630;GO:0061659" "ubiquitin-like protein ligase activity" 1
0 0.0340304134369119 3 264 "GO:0070011;GO:0008233" "peptidase activity" 1
0 0.0124002750972505 2 569 "GO:0097367;GO:0000166;GO:1901265" "carbohydrate derivative binding" 1
0 0.00240072662718033 2 65 "GO:0099106;GO:0016247" "channel regulator activity" 1
0 0.0134273607025625 2 250 "GO:0140098" "catalytic activity, acting on RNA" 1
0 0.595561471825565 1 583 "GO:0140110" "transcription regulator activity" 1
0 1 3 7 "GO:0000014" "single-stranded DNA endodeoxyribonuclease activity" 1
0 0.359371788486756 5 16 "GO:0000030" "mannosyltransferase activity" 1
0 0.238762290020098 3 34 "GO:0000049" "tRNA binding" 1
0 1 4 13 "GO:0000062" "fatty-acyl-CoA binding" 1
0 1 4 9 "GO:0000099;GO:0015184" "sulfur amino acid transmembrane transporter activity" 1
0 1 2 19 "GO:0000146;GO:0030898" "microfilament motor activity" 1
0 0.89042662933278 2 79 "GO:0000149" "SNARE binding" 1
0 1 3 7 "GO:0000150" "recombinase activity" 1
0 1 2 7 "GO:0000182" "rDNA binding" 1
0 0.472985825188915 2 23 "GO:0000217" "DNA secondary structure binding" 1
0 1 5 5 "GO:0000268" "peroxisome targeting sequence binding" 1
0 1 6 8 "GO:0000285;GO:0016307" "phosphatidylinositol phosphate kinase activity" 1
0 0.540565217894937 2 103 "GO:0000287" "magnesium ion binding" 1
0 1 2 6 "GO:0000295" "adenine nucleotide transmembrane transporter activity" 1
0 1 4 15 "GO:0000339" "RNA cap binding" 1
0 1 2 11 "GO:0000340" "RNA 7-methylguanosine cap binding" 1
0 1 3 15 "GO:0000400" "four-way junction DNA binding" 1
0 0.176889626104656 3 7 "GO:0000403" "Y-form DNA binding" 1
0 1 3 5 "GO:0000405" "bubble DNA binding" 1
0 1 4 7 "GO:0000900" "translation repressor activity, mRNA regulatory element binding" 1
0 0.664133345136082 3 164 "GO:0000978;GO:0000987" "proximal promoter sequence-specific DNA binding" 1
0 1 2 14 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 1
0 0.279765040356272 2 38 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 1
0 0.643601569943494 -1 37 "GO:0000988;GO:0000989;GO:0001076" "obsolete transcription factor activity, protein binding" 1
0 0.199480269723177 2 8 "GO:0000992;GO:0001016;GO:0001006;GO:0001032" "RNA polymerase III regulatory region DNA binding" 1
0 0.410772302669203 2 19 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 1
0 0.153665676325731 3 6 "GO:0001013;GO:0001163;GO:0001164" "RNA polymerase I regulatory region sequence-specific DNA binding" 1
0 0.515321348695789 2 26 "GO:0001046" "core promoter sequence-specific DNA binding" 1
0 0.623095447507489 2 35 "GO:0001047" "core promoter binding" 1
0 1 2 83 "GO:0001085" "RNA polymerase II transcription factor binding" 1
0 1 2 13 "GO:0001091" "RNA polymerase II general transcription initiation factor binding" 1
0 1 4 8 "GO:0001094" "TFIID-class transcription factor complex binding" 1
0 0.566556701493613 2 30 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 1
0 1 2 20 "GO:0001102" "RNA polymerase II activating transcription factor binding" 1
0 1 4 20 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 1
0 1 -1 5 "GO:0001129;GO:0001132" "obsolete RNA polymerase II transcription factor activity, TBP-class protein binding, involved in preinitiation complex assembly" 1
0 1 2 6 "GO:0001134;GO:0001135" "transcription regulator recruiting activity" 1
0 0.429083362236909 2 53 "GO:0001158;GO:0035326" "enhancer binding" 1
0 1 3 8 "GO:0001161;GO:0044213;GO:0001162" "intronic transcription regulatory region sequence-specific DNA binding" 1
0 1 -1 6 "GO:0001190" "obsolete transcriptional activator activity, RNA polymerase II transcription factor binding" 1
0 1 -1 7 "GO:0001191" "obsolete transcriptional repressor activity, RNA polymerase II transcription factor binding" 1
