name	term	lev	seq	value
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_029677	2.00132915913043
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_025077	0.0577243941714506
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_007035	0.668515995427367
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_029637	-0.698579950167715
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_007962	-1.14022361262964
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_004112	0.761143081750618
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_013987	-0.379997774779817
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_015160	-3.27104836061216
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_007979	-0.212283925863783
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_013662	1.23258236552321
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_013846	2.95250216014322
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	GO:0016646	2	Acropora_029676	-0.17125238573796
"beta-tubulin binding"	GO:0048487	2	Acropora_011392	0.329017732158169
"beta-tubulin binding"	GO:0048487	2	Acropora_028198	1.45207982198755
"beta-tubulin binding"	GO:0048487	2	Acropora_032450	2.89316006159785
"beta-tubulin binding"	GO:0048487	2	Acropora_017841	0.292606341807677
"beta-tubulin binding"	GO:0048487	2	Acropora_004473	1.80721983124331
