"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 10 "GO:0000109" "nucleotide-excision repair complex" 1
0 0.448224294562308 2 41 "GO:0000118" "histone deacetylase complex" 1
0 0.560204945320003 5 79 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 1
0 1 2 12 "GO:0000124" "SAGA complex" 1
0 1 2 7 "GO:0000125" "PCAF complex" 1
0 0.362240213044041 6 12 "GO:0000137" "Golgi cis cisterna" 1
0 1 3 16 "GO:0000138" "Golgi trans cisterna" 1
0 0.474236936713702 2 311 "GO:0000139" "Golgi membrane" 1
0 1 2 10 "GO:0000145" "exocyst" 1
0 0.958069642691827 2 213 "GO:0000151" "ubiquitin ligase complex" 1
0 1 4 27 "GO:0000152" "nuclear ubiquitin ligase complex" 1
0 1 3 11 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 1
0 1 2 10 "GO:0000159" "protein phosphatase type 2A complex" 1
0 1 2 9 "GO:0000164" "protein phosphatase type 1 complex" 1
0 0.408358711118218 2 14 "GO:0000176;GO:0000178;GO:1905354" "exosome (RNase complex)" 1
0 0.286271802638085 2 9 "GO:0000177" "cytoplasmic exosome (RNase complex)" 1
0 1 3 6 "GO:0000221;GO:0033180" "vacuolar proton-transporting V-type ATPase, V1 domain" 1
0 0.171380984539825 4 336 "GO:0000228;GO:0044454" "nuclear chromosome" 1
0 0.286271802638085 6 9 "GO:0000235" "astral microtubule" 1
0 0.408358711118218 2 14 "GO:0000242" "pericentriolar material" 1
0 0.230689180212958 2 7 "GO:0000243" "commitment complex" 1
0 1 3 6 "GO:0000275;GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 1
0 1 3 6 "GO:0000276;GO:0045263" "proton-transporting ATP synthase complex, coupling factor F(o)" 1
0 1 2 20 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 1
0 0.288493444797952 3 51 "GO:0000313;GO:0005761" "mitochondrial ribosome" 1
0 0.030704896281749 4 19 "GO:0000314;GO:0005763" "organellar small ribosomal subunit" 1
0 1 2 31 "GO:0000315;GO:0005762" "organellar large ribosomal subunit" 1
0 1 3 14 "GO:0000322" "storage vacuole" 1
0 0.352053962572977 3 414 "GO:0000323;GO:0005773;GO:0005764" "vacuole" 1
0 1 5 11 "GO:0000324;GO:0000329" "fungal-type vacuole" 1
0 1 2 8 "GO:0000346;GO:0000347;GO:0000445" "transcription export complex" 1
0 0.509645889661562 2 19 "GO:0000407" "phagophore assembly site" 1
0 1 2 15 "GO:0000421" "autophagosome membrane" 1
0 0.409178635779532 2 114 "GO:0000428;GO:0030880;GO:0016591;GO:0055029" "RNA polymerase complex" 1
0 1 2 7 "GO:0000439" "transcription factor TFIIH core complex" 1
0 1 2 50 "GO:0000502;GO:1905369" "endopeptidase complex" 1
0 1 2 7 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 1
0 0.050782619738936 4 111 "GO:0000775" "chromosome, centromeric region" 1
0 0.152195371646006 4 77 "GO:0000776" "kinetochore" 1
0 0.687759524826047 2 31 "GO:0000777" "condensed chromosome kinetochore" 1
0 1 5 10 "GO:0000778" "condensed nuclear chromosome kinetochore" 1
0 0.199468058890399 2 42 "GO:0000779" "condensed chromosome, centromeric region" 1
0 1 2 18 "GO:0000780" "condensed nuclear chromosome, centromeric region" 1
0 0.27837400184685 2 50 "GO:0000781" "chromosome, telomeric region" 1
0 1 5 6 "GO:0000782;GO:0000783" "nuclear telomere cap complex" 1
0 0.136098593181808 2 35 "GO:0000784" "nuclear chromosome, telomeric region" 1
0 0.00335101233701423 2 322 "GO:0000785" "chromatin" 0.424461562688469
0 1 3 29 "GO:0000786" "nucleosome" 1
0 1 2 21 "GO:0000788" "nuclear nucleosome" 1
0 0.0391759458368958 3 206 "GO:0000790" "nuclear chromatin" 1
0 0.000101367044457666 5 31 "GO:0000791;GO:0005719" "euchromatin" 0.0419776374967449
0 0.228494633695404 4 45 "GO:0000792" "heterochromatin" 1
0 0.67497602703229 3 124 "GO:0000793" "condensed chromosome" 1
0 0.74214626467412 5 71 "GO:0000794" "condensed nuclear chromosome" 1
0 1 3 18 "GO:0000795;GO:0099086" "synaptonemal structure" 1
0 0.3378566725628 4 11 "GO:0000796" "condensin complex" 1
0 0.170800612532347 5 5 "GO:0000799" "nuclear condensin complex" 1
0 1 2 7 "GO:0000800" "lateral element" 1
0 0.302653917532479 5 30 "GO:0000803" "sex chromosome" 1
0 0.362240213044041 2 12 "GO:0000805" "X chromosome" 1
0 1 2 8 "GO:0000808;GO:0005664" "origin recognition complex" 1
0 0.3378566725628 2 11 "GO:0000812" "Swr1 complex" 1
0 1 2 7 "GO:0000813" "ESCRT I complex" 1
0 1 3 8 "GO:0000815" "ESCRT III complex" 1
0 1 4 5 "GO:0000835" "ER ubiquitin ligase complex" 1
0 0.67813612274477 2 94 "GO:0000922" "spindle pole" 1
0 1 3 5 "GO:0000923" "equatorial microtubule organizing center" 1
0 1 2 11 "GO:0000930" "gamma-tubulin complex" 1
0 1 4 6 "GO:0000931;GO:0008274" "gamma-tubulin ring complex" 1
0 0.847509753974879 5 50 "GO:0000932" "P-body" 1
0 1 2 12 "GO:0000940" "condensed chromosome outer kinetochore" 1
0 0.490873738252954 2 18 "GO:0000974" "Prp19 complex" 1
0 1 4 8 "GO:0001520" "outer dense fiber" 1
0 0.170800612532347 2 5 "GO:0001533" "cornified envelope" 1
0 0.389600246915112 3 86 "GO:0001650" "fibrillar center" 1
0 0.760146997839239 3 38 "GO:0001669" "acrosomal vesicle" 1
0 0.385730024614384 3 13 "GO:0001673" "male germ cell nucleus" 1
0 0.385730024614384 2 13 "GO:0001674;GO:0042585" "female germ cell nucleus" 1
0 1 2 37 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "actomyosin" 1
0 0.459112292356525 4 68 "GO:0001726" "ruffle" 1
0 0.385730024614384 2 13 "GO:0001741" "XY body" 1
0 1 2 37 "GO:0001750" "photoreceptor outer segment" 1
0 1 2 10 "GO:0001772" "immunological synapse" 1
0 0.362240213044041 2 12 "GO:0001891" "phagocytic cup" 1
0 0.233703506994121 2 25 "GO:0001917" "photoreceptor inner segment" 1
0 1 3 5 "GO:0001939" "female pronucleus" 1
0 1 2 6 "GO:0001940" "male pronucleus" 1
0 1 2 9 "GO:0002080" "acrosomal membrane" 1
0 1 2 6 "GO:0002081" "outer acrosomal membrane" 1
0 1 3 14 "GO:0002102" "podosome" 1
0 1 3 5 "GO:0002116" "semaphorin receptor complex" 1
0 1 2 6 "GO:0002177" "manchette" 1
0 0.170800612532347 2 5 "GO:0002178" "palmitoyltransferase complex" 1
0 1 2 50 "GO:0005604;GO:0062023" "collagen-containing extracellular matrix" 1
0 0.0529728691103629 2 487 "GO:0005615;GO:0044421" "extracellular region part" 1
0 0.060577001265332 2 264 "GO:0005635" "nuclear envelope" 1
0 0.140104474306829 2 18 "GO:0005637" "nuclear inner membrane" 1
0 0.230689180212958 5 7 "GO:0005639;GO:0031229;GO:0044453" "nuclear membrane part" 1
0 1 3 6 "GO:0005640" "nuclear outer membrane" 1
0 1 2 10 "GO:0005641" "nuclear envelope lumen" 1
0 0.170800612532347 2 5 "GO:0005642" "annulate lamellae" 1
0 0.017463765618081 2 57 "GO:0005643" "nuclear pore" 1
0 1 2 14 "GO:0005652" "nuclear lamina" 1
0 0.170800612532347 3 5 "GO:0005655" "nucleolar ribonuclease P complex" 1
0 0.575409507395251 2 52 "GO:0005657" "replication fork" 1
0 1 7 6 "GO:0005658" "alpha DNA polymerase:primase complex" 1
0 1 4 6 "GO:0005663;GO:0031390" "DNA replication factor C complex" 1
0 1 2 12 "GO:0005665" "RNA polymerase II, core complex" 1
0 1 2 17 "GO:0005666" "RNA polymerase III complex" 1
0 0.138696049100396 2 184 "GO:0005667" "transcription factor complex" 1
0 0.687759524826047 2 31 "GO:0005669" "transcription factor TFIID complex" 1
0 0.408358711118218 2 14 "GO:0005671" "Ada2/Gcn5/Ada3 transcription activator complex" 1
0 0.170800612532347 6 5 "GO:0005677" "chromatin silencing complex" 1
0 1 3 15 "GO:0005680" "anaphase-promoting complex" 1
0 0.963557999452984 2 136 "GO:0005681" "spliceosomal complex" 1
0 1 4 15 "GO:0005682" "U5 snRNP" 1
0 0.858610837207335 3 52 "GO:0005684" "U2-type spliceosomal complex" 1
0 0.312545571161415 4 10 "GO:0005685" "U1 snRNP" 1
0 1 4 16 "GO:0005686" "U2 snRNP" 1
0 0.230689180212958 4 7 "GO:0005688" "U6 snRNP" 1
0 1 5 17 "GO:0005689" "U12-type spliceosomal complex" 1
0 0.0189176204336806 2 624 "GO:0005694;GO:0044427" "chromosome" 1
0 0.408358711118218 2 14 "GO:0005697" "telomerase holoenzyme complex" 1
0 0.736853413885121 5 103 "GO:0005700" "polytene chromosome" 1
0 1 5 6 "GO:0005701" "polytene chromosome chromocenter" 1
0 0.650429610481276 4 28 "GO:0005703" "polytene chromosome puff" 1
0 1 4 5 "GO:0005704" "polytene chromosome band" 1
0 1 5 21 "GO:0005705" "polytene chromosome interband" 1
0 0.152975012898015 2 19 "GO:0005720" "nuclear heterochromatin" 1
0 0.471386556922614 2 17 "GO:0005721" "pericentric heterochromatin" 1
0 0.0303663817536517 2 600 "GO:0005730" "nucleolus" 1
0 0.451157248121956 3 16 "GO:0005732" "small nucleolar ribonucleoprotein complex" 1
0 1 2 12 "GO:0005736" "RNA polymerase I complex" 1
0 0.841078136717615 2 382 "GO:0005740;GO:0031966" "mitochondrial envelope" 1
0 0.877828158916596 2 97 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 1
0 1 2 11 "GO:0005744" "TIM23 mitochondrial import inner membrane translocase complex" 1
0 1 2 43 "GO:0005746;GO:0070469;GO:0098803" "respirasome" 1
0 1 3 24 "GO:0005747;GO:0045271;GO:0030964" "mitochondrial respiratory chain complex I" 1
0 1 2 7 "GO:0005750;GO:0045275" "mitochondrial respiratory chain complex III" 1
0 1 3 7 "GO:0005751;GO:0045277" "mitochondrial respiratory chain complex IV" 1
0 1 3 11 "GO:0005753;GO:0045259" "mitochondrial proton-transporting ATP synthase complex" 1
0 0.906748074934719 2 63 "GO:0005758;GO:0031970" "organelle envelope lumen" 1
0 0.705703132370837 2 279 "GO:0005759" "mitochondrial matrix" 1
0 0.119103764608426 6 134 "GO:0005765;GO:0098852" "lytic vacuole membrane" 1
0 0.663857385401258 7 92 "GO:0005766;GO:0042582" "primary lysosome" 1
0 0.430157692608049 2 15 "GO:0005767;GO:0044754" "secondary lysosome" 1
0 0.774648216934578 4 506 "GO:0005768" "endosome" 1
0 0.871753985874236 5 202 "GO:0005769" "early endosome" 1
0 0.66361099243476 5 152 "GO:0005770" "late endosome" 1
0 1 6 26 "GO:0005771" "multivesicular body" 1
0 0.286981879556588 3 170 "GO:0005774" "vacuolar membrane" 1
0 0.565911342749324 3 108 "GO:0005775" "vacuolar lumen" 1
0 0.616085891909257 4 56 "GO:0005776" "autophagosome" 1
0 0.975335314647208 4 98 "GO:0005777;GO:0042579" "microbody" 1
0 1 5 34 "GO:0005778;GO:0031903" "peroxisomal membrane" 1
0 1 2 12 "GO:0005779;GO:0031231" "intrinsic component of peroxisomal membrane" 1
0 1 4 32 "GO:0005782;GO:0031907" "peroxisomal matrix" 1
0 0.230689180212958 2 7 "GO:0005786;GO:0048500" "signal recognition particle, endoplasmic reticulum targeting" 1
0 0.0552785827685316 2 133 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.330032995500452 4 32 "GO:0005790" "smooth endoplasmic reticulum" 1
0 0.207964664152662 2 64 "GO:0005791" "rough endoplasmic reticulum" 1
0 0.712463006699066 3 67 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 1
0 0.742827269085768 4 104 "GO:0005795;GO:0031985" "Golgi stack" 1
0 0.710414178642844 3 33 "GO:0005796" "Golgi lumen" 1
0 1 3 22 "GO:0005797" "Golgi medial cisterna" 1
