"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
394 0.512623807183035 2 8 "GO:0000014" "single-stranded DNA endodeoxyribonuclease activity" 0.92823458897237
705 0.0879333617485998 2 17 "GO:0000030" "mannosyltransferase activity" 0.61842607703456
528 0.0711178104522193 2 34 "GO:0000049" "tRNA binding" 0.555809457081004
534 0.258069651486786 4 13 "GO:0000062" "fatty-acyl-CoA binding" 0.843658891251909
155 0.773076149251724 5 10 "GO:0000099;GO:0015184" "sulfur amino acid transmembrane transporter activity" 0.964142102647876
-321 0.387394647909652 8 21 "GO:0000146;GO:0030898" "microfilament motor activity" 0.892510514257366
-230 0.24201134956385 2 76 "GO:0000149" "SNARE binding" 0.838848056448659
980 0.103238268373311 3 8 "GO:0000150" "recombinase activity" 0.64705596693286
-150 0.63546317764226 2 29 "GO:0000175;GO:0016896;GO:0004532" "exoribonuclease activity, producing 5'-phosphomonoesters" 0.932113033821137
788 0.220773492353265 5 7 "GO:0000182" "rDNA binding" 0.825290167710188
419 0.228802510292606 3 24 "GO:0000217" "DNA secondary structure binding" 0.835889917703818
748 0.325764125344044 5 5 "GO:0000268" "peroxisome targeting sequence binding" 0.885733825763828
42 0.951453246372065 2 6 "GO:0000285" "1-phosphatidylinositol-3-phosphate 5-kinase activity" 0.995458454280839
151 0.364303570730798 2 106 "GO:0000287" "magnesium ion binding" 0.885968435729035
345 0.620020412746636 2 6 "GO:0000295" "adenine nucleotide transmembrane transporter activity" 0.92855025981073
-389 0.409730450089589 2 13 "GO:0000339" "RNA cap binding" 0.902039356166847
-405 0.475309519617606 4 9 "GO:0000340" "RNA 7-methylguanosine cap binding" 0.915506083731929
757 0.0754437896413361 4 16 "GO:0000400" "four-way junction DNA binding" 0.567953599483016
525 0.414001649072692 4 7 "GO:0000403" "Y-form DNA binding" 0.904033827462515
-628 0.409013158517562 4 5 "GO:0000405" "bubble DNA binding" 0.902039356166847
-40 0.950264636875656 4 7 "GO:0000900" "translation repressor activity, mRNA regulatory element binding" 0.995458454280839
-342 0.00111954784717632 4 276 "GO:0000976;GO:0000977;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 0.209624804056852
-404 0.00201920920692588 2 174 "GO:0000978;GO:0000987" "proximal promoter sequence-specific DNA binding" 0.209624804056852
-849 0.0621682854583289 8 14 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.533957467519214
-637 0.0144058534989161 2 43 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 0.318707050219572
-270 0.00141443333853083 3 435 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 0.209624804056852
-316 0.235658560027134 -1 41 "GO:0000988;GO:0000989;GO:0001076" "obsolete transcription factor activity, protein binding" 0.838848056448659
906 0.132015171021606 2 8 "GO:0000992;GO:0001016;GO:0001006;GO:0001032" "RNA polymerase III regulatory region DNA binding" 0.690359810833449
-68 0.861900905914785 4 19 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.980569800761244
-266 0.702117701161275 2 6 "GO:0001013;GO:0001163;GO:0001164" "RNA polymerase I regulatory region DNA binding" 0.950962332163586
-926 0.00561362778632693 2 26 "GO:0001046" "core promoter sequence-specific DNA binding" 0.286308562920775
-650 0.0204234882683723 4 37 "GO:0001047" "core promoter binding" 0.346550935855397
-185 0.318584312216194 4 85 "GO:0001085" "RNA polymerase II transcription factor binding" 0.882296968287853
139 0.768550522494719 2 13 "GO:0001091" "RNA polymerase II general transcription initiation factor binding" 0.964142102647876
100 0.867581105828171 3 8 "GO:0001094" "TFIID-class transcription factor complex binding" 0.980569800761244
8 0.980208477066008 3 30 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 0.997292628993556
-594 0.110032946726874 2 21 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.648851463151027
-244 0.522087145353608 2 20 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.92855025981073
188 0.804792010377888 -1 5 "GO:0001129;GO:0001132" "obsolete RNA polymerase II transcription factor activity, TBP-class protein binding, involved in preinitiation complex assembly" 0.968962325637082
-98 0.887982918221841 3 6 "GO:0001134;GO:0001135" "transcription regulator recruiting activity" 0.990068277337748
-616 0.00604651114037814 2 58 "GO:0001158;GO:0035326" "enhancer binding" 0.286308562920775
757 0.140032977069019 5 11 "GO:0001161;GO:0044213;GO:0001162" "intronic transcription regulatory region sequence-specific DNA binding" 0.699425115376918
-1694 0.0147279898866342 -1 6 "GO:0001190" "obsolete transcriptional activator activity, RNA polymerase II transcription factor binding" 0.318707050219572
-570 0.2899097009209 -1 10 "GO:0001191" "obsolete transcriptional repressor activity, RNA polymerase II transcription factor binding" 0.860870750790117
-920 0.0113610738594409 3 22 "GO:0001221" "transcription cofactor binding" 0.318707050219572
-496 0.334338081176394 2 11 "GO:0001222" "transcription corepressor binding" 0.885968435729035
-1300 0.015757523934345 2 10 "GO:0001223" "transcription coactivator binding" 0.318707050219572
-153 0.776068974320607 2 10 "GO:0001224" "RNA polymerase II transcription cofactor binding" 0.964142102647876
241 0.708303471986881 2 7 "GO:0001226" "RNA polymerase II transcription corepressor binding" 0.952399943092434
-530 0.00414660211028607 4 86 "GO:0001227;GO:0001217" "DNA-binding transcription repressor activity, RNA polymerase II-specific" 0.246262091994212
-318 0.0269169953904485 4 144 "GO:0001228;GO:0001216" "DNA-binding transcription activator activity, RNA polymerase II-specific" 0.401071488233931
585 0.276758648159433 2 10 "GO:0001530" "lipopolysaccharide binding" 0.853828255284382
-353 0.6119097139015 3 6 "GO:0001537" "N-acetylgalactosamine 4-O-sulfotransferase activity" 0.92855025981073
416 0.231277270668862 4 24 "GO:0001540" "amyloid-beta binding" 0.835889917703818
-256 0.6029401984707 4 12 "GO:0001609;GO:0035586" "purinergic receptor activity" 0.92855025981073
-75 0.914603469691549 2 6 "GO:0001618;GO:0140272;GO:0104005" "virus receptor activity" 0.990464524977096
-280 0.686508420431801 5 6 "GO:0001637;GO:0004896;GO:0004950;GO:0016493;GO:0019957" "chemokine receptor activity" 0.943858568441415
-322 0.177613082272834 2 51 "GO:0001653;GO:0008528" "peptide receptor activity" 0.750467924702212
